,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
3631,0,0,0,0,0,0,0,0,0,1,0,220,9668,0,1,0,0,0,8,14,0.0,0.0,0.0,0.0,1.0,0.0,0.36,17,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,1,original
6079,0,0,0,0,0,0,0,0,0,1,0,226,1270,0,1,0,0,0,8,20,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
424,0,0,0,0,0,0,0,0,0,1,0,318,760,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90,175,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
392,0,0,0,0,0,0,0,0,0,1,0,322,1408,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0,1,original
6062,0,0,0,0,0,0,0,0,0,1,0,260,3394,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,234,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
7659,0,0,0,0,0,0,0,0,0,1,0,200,308,0,1,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4200,0,0,0,0,0,0,0,0,0,1,0,196,1344,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1,original
2672,0,0,0,0,0,0,0,0,0,1,0,336,1656,0,1,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,118,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,original
7467,0,0,0,0,0,0,0,0,0,1,0,308,2507,0,1,0,0,0,6,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,74,67,0.91,0.03,0.01,0.0,0.0,0.0,0.0,0.0,1,original
5488,0,0,0,0,0,0,0,0,0,1,0,331,3541,0,1,0,0,0,15,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,81,255,1.0,0.0,0.01,0.04,0.0,0.01,0.0,0.0,1,original
3493,0,0,0,0,0,0,0,0,0,1,0,331,5376,0,1,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,108,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
1459,0,0,0,0,0,0,0,0,0,1,0,249,1425,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,1,original
5862,0,0,0,0,0,0,0,0,0,1,0,307,3222,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5484,0,0,0,0,0,0,0,0,0,1,0,300,1473,0,1,0,0,0,14,29,0.0,0.0,0.0,0.0,1.0,0.0,0.1,68,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,original
5384,0,0,0,0,0,0,0,0,0,1,0,265,39004,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3835,0,0,0,0,0,0,0,0,0,1,0,213,947,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136,255,1.0,0.0,0.01,0.01,0.0,0.0,0.1,0.05,1,original
7092,0,0,0,0,0,0,0,0,0,1,0,250,2891,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
6282,0,0,0,0,0,0,0,0,0,1,0,263,4399,0,1,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,57,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
7720,0,0,0,0,0,0,0,0,0,1,0,308,1018,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.01,0.0,0.0,0.0,0.0,1,original
4724,0,0,0,0,0,0,0,0,0,1,0,288,337,0,1,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
6298,0,0,0,0,0,0,0,0,0,1,0,213,603,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,original
2355,0,0,0,0,0,0,0,0,0,1,0,210,2585,0,1,0,0,0,11,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,147,237,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
8015,0,0,0,0,0,0,0,0,0,1,0,328,1444,0,1,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,209,1.0,0.0,0.02,0.11,0.0,0.0,0.0,0.0,1,original
2442,0,0,0,0,1,0,0,0,0,0,0,54540,8314,2,1,1,0,0,4,4,0.0,0.0,0.25,0.25,1.0,0.0,0.0,144,144,1.0,0.0,0.01,0.0,0.0,0.0,0.06,0.06,0,original
5493,0,0,0,0,0,0,0,0,0,1,0,223,1139,0,1,0,0,0,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1,original
7443,0,0,0,0,0,0,0,0,0,1,0,215,2020,0,1,0,0,0,13,14,0.08,0.07,0.0,0.0,1.0,0.0,0.14,61,255,1.0,0.0,0.02,0.02,0.02,0.01,0.0,0.0,1,original
6311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,235,1.0,0.0,0.2,0.18,0.0,0.0,1.0,0.59,1,original
464,0,0,0,0,0,0,0,0,0,1,0,210,1801,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
163,0,0,0,0,0,0,0,0,0,1,0,325,12884,0,1,0,0,0,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,72,72,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
7021,0,0,0,0,0,0,0,0,0,1,0,418,6726,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89,245,1.0,0.0,0.01,0.17,0.0,0.0,0.13,0.69,1,original
7460,0,0,0,0,0,0,0,0,0,1,0,155,4187,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,184,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,1,original
7772,0,0,0,0,0,0,0,0,0,1,0,354,3540,0,1,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,29,255,1.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,1,original
8045,0,0,0,0,0,0,0,0,0,1,0,196,857,0,1,0,0,0,3,10,0.33,0.1,0.0,0.0,1.0,0.0,0.2,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1,original
2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.0,1.0,0.0,0.0,0.4,0.6,0.0,255,62,0.24,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0,original
3084,0,0,0,0,0,0,0,0,0,1,0,223,4739,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.01,1,original
900,0,0,0,0,0,0,0,0,0,1,0,318,3848,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,1,original
8029,0,0,0,0,0,0,0,0,0,1,0,231,493,0,1,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,88,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,original
4837,0,0,0,0,0,0,0,0,0,1,0,218,1078,0,1,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,10,255,1.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,1,original
2293,0,0,0,0,0,0,0,0,0,1,0,232,9567,2,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21,255,1.0,0.0,0.05,0.02,0.0,0.0,0.05,0.0,1,original
4481,0,0,0,0,0,0,0,0,0,1,0,244,960,0,1,0,0,0,3,34,0.0,0.0,0.0,0.0,1.0,0.0,0.18,224,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,original
4605,0,0,0,0,0,0,0,0,0,1,0,305,2507,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239,233,0.97,0.01,0.0,0.0,0.0,0.0,0.06,0.06,1,original
3716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,245,25,1.0,1.0,0.0,0.0,0.1,0.05,0.0,255,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,original
6729,0,0,0,0,0,0,0,0,0,1,0,245,1481,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
1764,0,0,0,0,0,0,0,0,0,1,0,204,7203,0,1,0,0,0,24,42,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1549,0,0,0,0,0,0,0,0,0,1,0,284,1051,0,1,0,0,0,3,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,8,255,1.0,0.0,0.12,0.05,0.0,0.0,0.0,0.0,1,original
3029,0,0,0,0,0,0,0,0,0,1,0,253,269,0,1,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6129,0,0,0,0,0,0,0,0,0,1,0,250,7353,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,255,1.0,0.0,0.02,0.15,0.0,0.0,0.0,0.8,1,original
2044,0,0,0,0,0,0,0,0,0,1,0,310,2402,0,1,0,0,0,15,40,0.0,0.0,0.0,0.0,1.0,0.0,0.08,86,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
767,0,0,0,0,0,0,0,0,0,1,0,346,1943,0,1,0,0,0,36,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1508,0,0,0,0,0,0,0,0,0,1,0,255,310,0,1,0,0,0,12,17,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7879,0,0,0,0,0,0,0,0,0,1,0,271,10615,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.01,1,original
4517,0,0,0,0,0,0,0,0,0,1,0,300,1075,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,241,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4219,0,0,0,0,0,0,0,0,0,1,0,222,660,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
6919,0,0,0,0,0,0,0,0,0,1,0,308,5975,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,1,original
5316,0,0,0,0,0,0,0,0,0,1,0,381,692,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
3292,0,0,0,0,0,0,0,0,0,1,0,146,30328,0,1,0,0,0,16,47,0.0,0.0,0.0,0.0,1.0,0.0,0.04,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
819,0,0,0,0,0,0,0,0,0,1,0,198,2656,0,1,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,117,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
1403,0,0,0,0,0,0,0,0,0,1,0,283,835,0,1,0,0,0,20,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,20,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,1,original
1382,0,0,0,0,0,0,0,0,0,1,0,223,1816,0,1,0,0,0,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.44,5,255,1.0,0.0,0.2,0.06,0.0,0.0,0.0,0.0,1,original
2148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,195,1.0,0.0,1.0,0.23,0.0,0.01,1.0,0.99,1,original
1638,0,0,0,0,0,0,0,0,0,1,0,217,13110,0,1,0,0,0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,11,255,1.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,1,original
7798,0,0,0,0,0,0,0,0,0,1,0,151,193,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,1,original
399,0,0,0,0,0,0,0,0,0,1,0,276,71903,1,1,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.02,0.04,0.0,0.0,0.0,1,original
882,0,0,0,0,0,0,0,0,0,1,0,304,1930,0,1,0,0,0,19,22,0.0,0.0,0.0,0.0,1.0,0.0,0.09,188,198,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,1,original
3565,0,0,0,0,0,0,0,0,0,1,0,328,1231,0,1,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,56,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
7250,0,0,0,0,0,0,0,0,0,1,0,193,2969,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,1,original
1179,0,0,0,0,0,0,0,0,0,1,0,325,395,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4244,0,0,0,0,0,0,0,0,0,1,0,228,31614,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,254,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
5218,0,0,0,0,0,0,0,0,0,1,0,309,1528,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,original
7294,0,0,0,0,0,0,0,0,0,1,0,342,453,0,1,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2130,0,0,0,0,0,0,0,0,0,1,0,314,476,0,1,0,0,0,6,11,0.0,0.0,0.0,0.0,1.0,0.0,0.36,6,255,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,1,original
5078,0,0,0,0,0,0,0,0,0,1,0,328,788,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
456,0,0,0,0,0,0,0,0,0,1,0,210,1863,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
6992,0,0,0,0,0,0,0,0,0,1,0,304,1075,0,1,0,0,0,5,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1950,0,0,0,0,0,0,0,0,0,1,0,235,1380,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
689,0,0,0,0,0,0,0,0,0,1,0,362,242,0,1,0,0,0,7,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,236,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
6410,0,0,0,0,0,0,0,0,0,1,0,342,336,0,1,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1,original
7832,0,0,0,0,0,0,0,0,0,1,0,230,27137,0,1,0,0,0,4,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,46,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
1953,0,0,0,0,0,0,0,0,0,1,0,329,3765,0,1,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,1,original
2710,0,0,0,0,0,0,0,0,0,1,0,335,1579,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5995,0,0,0,0,0,0,0,0,0,1,0,225,372,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95,255,1.0,0.0,0.01,0.02,0.0,0.01,0.04,0.04,1,original
6029,0,0,0,0,0,0,0,0,0,1,0,258,830,0,1,0,0,0,35,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4349,0,0,0,0,0,0,0,0,0,1,0,224,296,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,118,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1,original
7042,0,0,0,0,0,0,0,0,0,1,0,314,288,0,1,0,0,0,1,23,0.0,0.0,0.0,0.0,1.0,0.0,0.17,4,255,1.0,0.0,0.25,0.01,0.25,0.0,0.0,0.0,1,original
1884,0,0,0,0,0,0,0,0,0,1,0,200,293,0,1,0,0,0,10,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,152,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,1,original
6113,0,0,0,0,0,0,0,0,0,1,0,251,2792,0,1,0,0,0,17,32,0.06,0.03,0.0,0.0,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,original
7173,0,0,0,0,0,0,0,0,0,1,0,214,1718,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2494,0,0,0,0,0,0,0,0,0,1,0,212,2809,0,1,0,0,0,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,74,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
3036,0,0,0,0,0,0,0,0,0,1,0,149,3991,0,1,0,0,0,6,23,0.0,0.04,0.0,0.0,1.0,0.0,0.09,18,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,1,original
3603,15,0,0,0,0,0,0,0,0,1,0,195,178,0,1,0,0,0,34,37,0.0,0.0,0.0,0.0,1.0,0.0,0.05,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
845,0,0,0,0,0,0,0,0,0,1,0,213,4663,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
542,0,0,0,0,0,0,0,0,0,1,0,199,3413,0,1,0,0,0,18,26,0.0,0.0,0.0,0.0,1.0,0.0,0.12,115,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
3724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,295,12,1.0,1.0,0.0,0.0,0.04,0.05,0.0,255,12,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,original
4187,0,0,0,0,0,0,0,0,0,1,0,296,1053,0,1,0,0,0,26,31,0.0,0.0,0.0,0.0,1.0,0.0,0.16,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3679,0,0,0,0,0,0,0,0,0,1,0,336,1911,0,1,0,0,0,5,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,85,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
6476,0,0,0,0,0,0,0,0,0,1,0,309,2431,0,1,0,0,0,7,34,0.0,0.0,0.0,0.0,1.0,0.0,0.06,105,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,original
6633,0,0,0,0,0,0,0,0,0,1,0,179,816,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,161,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
5579,0,0,0,0,0,0,0,0,0,1,0,222,488,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1,original
2964,0,0,0,0,0,0,0,0,0,1,0,278,708,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2529,0,0,0,0,0,0,0,0,0,1,0,159,21375,0,1,0,0,0,2,38,0.0,0.0,0.0,0.0,1.0,0.0,0.16,2,255,1.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1,original
1048,0,0,0,0,0,0,0,0,0,1,0,295,1215,0,1,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
1960,0,0,0,0,0,0,0,0,0,1,0,369,546,0,1,0,0,0,1,25,0.0,0.04,0.0,0.0,1.0,0.0,0.12,1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1,original
2530,0,0,0,0,0,0,0,0,0,1,0,299,3991,0,1,0,0,0,19,52,0.05,0.02,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5979,0,0,0,0,0,0,0,0,0,1,0,318,2698,0,1,0,0,1,15,17,0.0,0.0,0.0,0.12,1.0,0.0,0.18,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.02,0.02,1,original
237,0,0,0,0,0,0,0,0,0,1,0,311,4591,0,1,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.03,0.0,0.01,0.0,0.0,1,original
4917,0,0,0,0,0,0,0,0,0,1,0,228,1452,0,1,0,0,0,16,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,142,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
1133,0,0,0,0,0,0,0,0,0,1,0,251,4014,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
6707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.14,0.0,0.0,1.0,0.98,1,original
4259,0,0,0,0,0,0,0,0,0,1,0,224,2051,0,1,0,0,0,19,22,0.0,0.0,0.0,0.0,1.0,0.0,0.09,70,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,original
7583,0,0,0,0,0,0,0,0,0,1,0,193,207,0,1,0,0,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,21,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.01,1,original
6101,0,0,0,0,0,0,0,0,0,1,0,181,2467,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6258,0,0,0,0,0,0,0,0,0,1,0,350,1769,0,1,0,0,0,26,29,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2978,0,0,0,0,0,0,0,0,0,1,0,224,383,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112,255,1.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,1,original
6422,0,0,0,0,0,0,0,0,0,1,0,201,19572,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,1,original
6239,0,0,0,0,0,0,0,0,0,1,0,212,1197,0,1,0,0,0,3,15,0.33,0.13,0.0,0.07,1.0,0.0,0.4,7,255,1.0,0.0,0.14,0.03,0.14,0.02,0.0,0.0,1,original
5482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,1.0,0.01,0.5,0.0,0.0,0.0,1,original
6053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,235,15,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,original
3919,0,0,0,0,0,0,0,0,0,1,0,261,391,0,1,0,0,0,12,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3138,0,0,0,0,0,0,0,0,0,1,0,334,560,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,210,10,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,16,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0,original
4073,0,0,0,0,0,0,0,0,0,1,0,201,566,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,255,1.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,1,original
6968,0,0,0,0,0,0,0,0,0,1,0,256,4486,0,1,0,0,0,1,3,0.0,0.0,0.0,0.67,1.0,0.0,1.0,237,223,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
